allegation_id,race,primary_cause,judge,settlement_num
87470,Black,Deliberate Indifference,Kocoras,2500
87470,Black,Deliberate Indifference,Kocoras,2500
87470,Black,Deliberate Indifference,Kocoras,2500
87470,Black,Deliberate Indifference,Kocoras,2500
87471,Black,Illegal/Unreasonable Seizure,Alonso,35000
87471,Black,Illegal/Unreasonable Seizure,Alonso,35000
87475,Black,Excessive force,Shah,17500
87475,Black,Excessive force,Shah,17500
87475,Black,Excessive force,Shah,17500
87475,Black,Excessive force,Shah,17500
87478,Black,Excessive force,Gilbert,30000
87478,Black,Excessive force,Gilbert,30000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87480,Black,Malicious Prosecution,Gillespie,50000
87482,Black,Malicious Prosecution,Varga,1000000
87482,Black,Malicious Prosecution,Varga,1000000
87482,Black,Malicious Prosecution,Varga,1000000
87482,Black,Malicious Prosecution,Varga,1000000
87482,Black,Malicious Prosecution,Varga,1000000
87482,Black,Malicious Prosecution,Varga,1000000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,Hispanic,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87483,White,Excessive force,Ellis,95000
87485,Asian/Pacific Islander,Due Process Violation,Pallmeyer,80000
87485,Asian/Pacific Islander,Due Process Violation,Pallmeyer,80000
87488,Black,False Arrest,Der-Yeghiayan,70000
87489,Hispanic,Excessive force,Leinenweber,20000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87491,Black,Illegal/Unreasonable Seizure,Chang,5000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87495,White,False Arrest,Pallmeyer,18000
87496,Black,False Arrest,Gilbert,30500
87496,Black,False Arrest,Gilbert,30500
87497,Black,False Arrest,Shah,5000
87498,Black,Illegal/Unreasonable Search,Lee,7000
87498,Black,Illegal/Unreasonable Search,Lee,7000
87499,Black,Malicious Prosecution,Feinerman,5000
87499,Black,Malicious Prosecution,Feinerman,5000
87504,Black,Excessive force,"Dow, Jr.",50000
87504,Black,Excessive force,"Dow, Jr.",50000
87504,Black,Excessive force,"Dow, Jr.",50000
87504,Black,Excessive force,"Dow, Jr.",50000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87508,Black,Illegal/Unreasonable Search,St. Eve,100000
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
87513,White,Excessive force,Wood,37500
